unique_id,id,camera_location,operation_time,special_notes,jdb_s3_path,state,human_state,vehicle_state,min_pixels_threshold,features
61738555141671d997148366,61738555141671d997148366,rear-left,daytime,North Marxen field,s3://blueriver-jupiter-data/loamy/jdb/loamy_733/2021/10_14_2021-23_14_39/10_14_2021-23_14_39.jdb,false_positive,true_negative,,400,"{""large_object_pixels"": 154056, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 358892, ""vehicle_min_row"": 12, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1015, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 154056, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 358892, ""vehicle_min_row_depth_filtered"": 12, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1015}"
5f485a1962f9f902d4d8b296,5f485a1962f9f902d4d8b296,front-center-left,nightime,,,false_positive,true_negative,,400,"{""large_object_pixels"": 323692, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 196068, ""vehicle_min_row"": 0, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1019, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 323692, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 196068, ""vehicle_min_row_depth_filtered"": 0, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1019}"
5f1b27417a1eb83aefe26533,5f1b27417a1eb83aefe26533,rear-left,nightime,,,true_positive,false_negative,,400,"{""large_object_pixels"": 342952, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 167760, ""vehicle_min_row"": 0, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1019, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 342952, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 167760, ""vehicle_min_row_depth_filtered"": 0, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1019}"
6397792b466176e3aaccee5e,6397792b466176e3aaccee5e,front-center-left,nightime,night,s3://blueriver-jupiter-data/events/jdb2/loamy/799/0/JUPD-038_2022-10-26__10_27_2022-00_01_12.jdb2,false_positive,true_negative,,400,"{""large_object_pixels"": 346728, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 175456, ""vehicle_min_row"": 0, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1017, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 346728, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 175456, ""vehicle_min_row_depth_filtered"": 0, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1017}"
5f2b5fc426187e5f8a714828,5f2b5fc426187e5f8a714828,side-right-left,nightime,,,false_positive,true_negative,,400,"{""large_object_pixels"": 410792, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 107308, ""vehicle_min_row"": 0, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1019, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 410792, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 107308, ""vehicle_min_row_depth_filtered"": 0, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1019}"
6128057b9e0eae98cb58a7e0,6128057b9e0eae98cb58a7e0,rear-left,nightime,,s3://blueriver-jupiter-data/loamy/jdb/loamy_05/2021/08_23_2021-01_41_29/08_23_2021-01_41_29.jdb,true_positive,false_negative,,400,"{""large_object_pixels"": 411824, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 110744, ""vehicle_min_row"": 0, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1017, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 411824, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 110744, ""vehicle_min_row_depth_filtered"": 0, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1017}"
5f35e128fb37fa684ce88f89,5f35e128fb37fa684ce88f89,side-left-left,nightime,,,false_positive,true_negative,,400,"{""large_object_pixels"": 430452, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 88704, ""vehicle_min_row"": 0, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1017, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 430452, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 88704, ""vehicle_min_row_depth_filtered"": 0, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1017}"
616faa64aebb74e3216d365e,616faa64aebb74e3216d365e,side-left-left,dawn_dusk,,s3://blueriver-jupiter-data/loamy/jdb/loamy_05/2021/10_12_2021-23_33_12/10_12_2021-23_33_12.jdb,false_positive,true_negative,,400,"{""large_object_pixels"": 368684, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 139612, ""vehicle_min_row"": 6, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 997, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 368684, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 139612, ""vehicle_min_row_depth_filtered"": 6, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 997}"
611d99a6eee147ca9a89ea19,611d99a6eee147ca9a89ea19,rear-left,nightime,Tillage night 10pm CST,s3://blueriver-jupiter-data/loamy/jdb/loamy_05/2021/08_14_2021-04_41_02/08_14_2021-04_41_02.jdb,false_positive,true_negative,,400,"{""large_object_pixels"": 389092, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 133696, ""vehicle_min_row"": 0, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1017, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 389092, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 133696, ""vehicle_min_row_depth_filtered"": 0, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1017}"
620c978f2241a5ee75f9351b,620c978f2241a5ee75f9351b,side-right-left,dawn_dusk,"autonomy pivot field,  headland",s3://blueriver-jupiter-data/loamy/jdb/loamy_752/2022/02_12_2022-13_19_22/02_12_2022-13_19_22.jdb,false_positive,true_negative,,400,"{""large_object_pixels"": 351488, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 157464, ""vehicle_min_row"": 4, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1017, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 351488, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 157464, ""vehicle_min_row_depth_filtered"": 4, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1017}"
639885ecb583b52686fcb448,639885ecb583b52686fcb448,side-left-left,nightime,soybean stubble with manure,s3://blueriver-jupiter-data/events/jdb2/loamy/869/1/JUPD-059_2022-10-27__11_02_2022-22_51_23.jdb2,large_object_true_positive,true_negative,,400,"{""large_object_pixels"": 168164, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 336940, ""vehicle_min_row"": 10, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1003, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 168164, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 336940, ""vehicle_min_row_depth_filtered"": 10, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1003}"
618fed62cee53a02c403ad5c,618fed62cee53a02c403ad5c,rear-left,nightime,Doc's Big East ,s3://blueriver-jupiter-data/loamy/jdb/loamy_752/2021/11_06_2021-02_23_59/11_06_2021-02_23_59.jdb,false_positive,true_negative,,400,"{""large_object_pixels"": 376764, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 143944, ""vehicle_min_row"": 0, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1017, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 376764, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 143944, ""vehicle_min_row_depth_filtered"": 0, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1017}"
627ff9dd6c49686d20a6dcdb,627ff9dd6c49686d20a6dcdb,front-right-left,daytime,"autonomous pivot field, little snow, human data capture",s3://blueriver-jupiter-data/loamy/jdb/loamy_752/2022/02_18_2022-15_17_17/02_18_2022-15_17_17.jdb,false_positive,true_negative,,400,"{""large_object_pixels"": 332196, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 159180, ""vehicle_min_row"": 12, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1015, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 332196, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 159180, ""vehicle_min_row_depth_filtered"": 12, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1015}"
5df9270d80a73f861be5ada7,5df9270d80a73f861be5ada7,front-center-right,,,,false_positive,true_negative,,400,"{""large_object_pixels"": 395816, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 120212, ""vehicle_min_row"": 14, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1005, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 395816, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 120212, ""vehicle_min_row_depth_filtered"": 14, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1005}"
6280dd4e2997c56f26a73132,6280dd4e2997c56f26a73132,rear-left,daytime,"autonomous pivot field, pivot, human data capture",s3://blueriver-jupiter-data/loamy/jdb/loamy_752/2022/02_19_2022-16_12_54/02_19_2022-16_12_54.jdb,true_positive,false_negative,,400,"{""large_object_pixels"": 343712, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 152800, ""vehicle_min_row"": 12, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1007, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 343712, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 152800, ""vehicle_min_row_depth_filtered"": 12, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1007}"
61c2e931f8fda2b46544b127,61c2e931f8fda2b46544b127,front-center-left,daytime,"fallow wheat field from spring that has tall Johnson grass,",s3://blueriver-jupiter-data/loamy/jdb/loamy_735/2021/12_10_2021-23_10_29/12_10_2021-23_10_29.jdb,large_object_true_positive,true_negative,,400,"{""large_object_pixels"": 212568, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 310196, ""vehicle_min_row"": 14, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1005, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 212568, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 310196, ""vehicle_min_row_depth_filtered"": 14, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1005}"
63476d9696a2e84e869706f9,63476d9696a2e84e869706f9,rear-left,daytime,"three poles, 1 large , 2 small",s3://blueriver-jupiter-data/peaty/jdb/peaty_6/2022/10_05_2022-21_35_14/10_05_2022-21_35_14.jdb,large_object_true_positive,true_negative,,400,"{""large_object_pixels"": 379876, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 135664, ""vehicle_min_row"": 8, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1005, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 379876, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 135664, ""vehicle_min_row_depth_filtered"": 8, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1005}"
